id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,broad_sector,net_profit_margin,operating_profit_margin,roe,ebit,roce,roa,debt_to_equity,interest_coverage,net_debt,asset_turnover,debt_free,high_leverage_flag
172,APOLLOHOSP,2013,3769,3157,612.0,16.24,33,103,142,399,26.0,303,22.0,25.0,240,70.0,2677,1213,854,4814,2341,403,527,1543,4814,Healthcare,8.039267710267975,16.23772884054126,11.030214779759739,470.0,11.868686868686869,6.294142085583713,0.4415726246814707,6.262135922330097,686,0.7829248026589115,No,False
173,APOLLOHOSP,2014,4357,3681,676.0,15.52,18,119,168,407,25.0,315,23.0,25.0,241,70.0,2907,1344,1029,5350,2681,491,322,1855,5350,Healthcare,7.229745237548772,15.515262795501492,10.581121934833725,508.0,11.756537838463318,5.887850467289719,0.4514612025529056,5.831932773109243,1022,0.814392523364486,No,False
174,APOLLOHOSP,2015,5129,4392,737.0,14.37,47,118,212,455,29.0,335,24.0,24.0,242,70.0,3102,1992,1296,6459,3244,533,311,2372,6459,Healthcare,6.531487619418989,14.369272762721778,10.561160151324085,525.0,10.166537567776917,5.1865613872116425,0.6279949558638083,6.6440677966101696,1681,0.7940857717912989,No,False
175,APOLLOHOSP,2016,6150,5465,684.0,11.12,92,180,264,332,29.0,235,17.0,35.0,243,70.0,3262,2834,1195,7360,3997,562,352,2448,7360,Healthcare,3.8211382113821135,11.121951219512196,7.052821128451381,420.0,6.811547194291275,3.192934782608696,0.8505402160864346,4.311111111111111,2482,0.8355978260869565,No,False
176,APOLLOHOSP,2017,7256,6522,734.0,10.12,60,257,314,222,41.0,131,16.0,38.0,244,70.0,3244,3125,1665,8103,4591,347,406,2759,8103,Healthcare,1.8054024255788312,10.115766262403527,3.952926976463488,420.0,6.5227519801211375,1.6166851783290141,0.9429692214846107,3.0894941634241246,2719,0.8954708132790324,No,False
177,APOLLOHOSP,2018,8243,7442,801.0,9.72,24,295,359,171,65.0,60,8.0,59.0,245,70.0,3182,3427,1917,8596,4773,712,352,2759,8596,Healthcare,0.7278903311901006,9.717335921387845,1.8450184501845017,442.0,6.617757149273844,0.6979990693345742,1.0538130381303814,2.7966101694915255,3075,0.9589343880874825,No,False
178,APOLLOHOSP,2019,9617,8548,1070.0,11.13,26,327,396,373,47.0,200,17.0,35.0,246,70.0,3264,3673,2159,9166,4982,822,462,2901,9166,Healthcare,2.0796506186960593,11.126130810023916,5.9988002399520095,674.0,9.618952476095332,2.181976871045167,1.1016796640671866,3.3516819571865444,3211,1.0492035784420686,No,False
179,APOLLOHOSP,2020,11247,9656,1591.0,14.15,222,533,620,660,34.0,432,33.0,18.0,247,70.0,3270,3596,4354,11289,7432,236,434,3187,11289,Healthcare,3.841024273139504,14.145994487418868,12.934131736526947,971.0,13.999423298731257,3.826733988838692,1.0766467065868264,3.401500938086304,3162,0.996279564177518,No,False
180,APOLLOHOSP,2021,10560,9420,1140.0,10.8,103,449,573,221,38.0,137,10.0,29.0,248,72.0,4531,4160,2629,11392,6778,234,1343,3037,11392,Healthcare,1.2973484848484849,10.795454545454545,2.976319791440365,567.0,6.470386853817185,1.2025983146067416,0.9037584184227677,2.7683741648106905,2817,0.9269662921348315,No,False
181,APOLLOHOSP,2022,14663,12474,2189.0,14.93,368,379,601,1578,30.0,1108,73.0,16.0,249,72.0,5551,4068,3570,13261,8296,46,816,4104,13261,Healthcare,7.556434563186251,14.928732183045762,19.704783923172684,1588.0,16.386337839232276,8.355327652514893,0.723457229237062,6.746701846965699,3252,1.1057235502601614,No,False
182,APOLLOHOSP,2023,16612,14548,2065.0,12.43,75,381,615,1144,22.0,844,57.0,26.0,250,72.0,6126,4332,3886,14416,8520,610,574,4712,14416,Healthcare,5.080664579821816,12.430772935227546,13.617295901903839,1450.0,13.770180436847104,5.854605993340733,0.6989351403678606,5.616797900262467,3758,1.152330743618202,No,False
183,APOLLOHOSP,2024,19059,16665,2394.0,12.56,105,449,687,1362,33.0,935,63.0,26.0,251,72.0,6864,5333,4474,16742,9664,873,986,5219,16742,Healthcare,4.905818773282963,12.56099480560365,13.480392156862745,1707.0,13.913114353248023,5.5847568988173455,0.7688869665513264,5.565701559020044,4347,1.1383944570541153,No,False
185,ASIANPAINT,2013,10504,8767,1737.0,16.54,114,42,155,1655,30.0,1160,12.0,40.0,253,96.0,3288,251,3149,6784,2441,59,296,3989,6784,Materials,11.043412033511043,16.536557501904035,34.2789598108747,1582.0,43.5213204951857,17.099056603773587,0.0741725768321513,44.07142857142857,-45,1.5483490566037736,No,False
186,ASIANPAINT,2014,12220,10217,2004.0,16.4,124,48,246,1834,31.0,1263,13.0,42.0,254,96.0,3943,249,3787,8075,2562,72,1424,4019,8075,Materials,10.335515548281506,16.399345335515548,31.27011636543699,1758.0,40.99813432835821,15.640866873065015,0.06164892300074276,44.333333333333336,-1175,1.513312693498452,No,False
187,ASIANPAINT,2015,13615,11372,2243.0,16.47,142,42,266,2077,31.0,1427,15.0,42.0,255,96.0,4646,418,3754,8914,2660,196,1588,4471,8914,Materials,10.481087036356959,16.47447668013221,30.09278785322649,1977.0,38.31395348837209,16.008525914292125,0.08814846056516237,56.785714285714285,-1170,1.5273726722010321,No,False
188,ASIANPAINT,2016,14271,11546,2725.0,19.09,213,49,276,2614,32.0,1803,18.0,41.0,256,96.0,6429,323,3711,10559,3416,107,2712,4324,10559,Materials,12.634013033424427,19.09466750753276,27.632183908045977,2449.0,35.762266355140184,17.075480632635667,0.04950191570881226,59.95918367346939,-2389,1.351548442087319,No,False
189,ASIANPAINT,2017,15062,12068,2994.0,19.88,338,37,335,2960,32.0,2016,20.0,51.0,257,96.0,7508,560,4241,12405,3304,258,2652,6192,12405,Materials,13.384676669764971,19.87783826849024,26.512361914781696,2659.0,32.56981871631553,16.251511487303507,0.07364544976328248,90.05405405405405,-2092,1.2141878274889157,No,False
190,ASIANPAINT,2018,16825,13621,3204.0,19.04,336,41,360,3138,33.0,2098,21.0,41.0,258,96.0,8314,533,4820,13763,3732,1405,2141,6485,13763,Materials,12.469539375928678,19.043090638930163,24.94649227110583,2844.0,31.80140892318014,15.243769526992661,0.0633769322235434,86.34146341463415,-1608,1.2224805638305603,No,False
191,ASIANPAINT,2019,19240,15475,3765.0,19.57,274,110,622,3306,33.0,2208,22.0,47.0,259,96.0,9375,1320,5459,16249,6497,210,2569,6974,16249,Materials,11.476091476091476,19.56860706860707,23.3132720937599,3143.0,29.126123621536465,13.588528524832297,0.13937282229965156,36.71818181818182,-1249,1.1840728660225244,No,False
192,ASIANPAINT,2020,20211,16054,4157.0,20.57,355,102,780,3629,24.0,2774,28.0,43.0,260,96.0,10034,1118,4889,16138,6272,140,2019,7707,16138,Materials,13.725199148978279,20.568007520657066,27.38400789733465,3377.0,30.023115220483643,17.189242781013757,0.11036525172754195,44.23529411764706,-901,1.2523856735654977,No,False
193,ASIANPAINT,2021,21713,16857,4856.0,22.36,332,92,791,4304,26.0,3207,33.0,55.0,261,96.0,12710,1093,6456,20355,5859,183,4737,9577,20355,Materials,14.769953484087875,22.36448210749321,25.042948617835393,4065.0,29.246708396287502,15.755342667649227,0.0853506168983289,56.391304347826086,-3644,1.0667157946450503,No,False
194,ASIANPAINT,2022,29101,24298,4804.0,16.51,296,95,816,4188,26.0,3085,32.0,61.0,262,96.0,13716,1587,7560,22958,5519,426,3248,13765,22958,Materials,10.60101027456101,16.50802377925157,22.335650159281784,3988.0,25.89778557049159,13.437581670877256,0.11490008688097307,53.68421052631579,-1661,1.2675755727850857,No,False
195,ASIANPAINT,2023,34489,28229,6260.0,18.15,431,144,858,5689,26.0,4195,43.0,60.0,263,96.0,15896,1933,7854,25779,5770,1020,4262,14728,25779,Materials,12.163298442981821,18.150714720635566,26.231865932966482,5402.0,30.13668061366806,16.272935334962565,0.12087293646823412,46.46527777777778,-2329,1.3378719112455875,No,False
196,ASIANPAINT,2024,35495,27910,7585.0,21.37,821,205,853,7348,24.0,5558,57.0,58.0,264,96.0,18632,2474,8698,29901,7147,2698,4588,15468,29901,Materials,15.658543456824905,21.3692069305536,29.677488252883382,6732.0,31.75172153570418,18.588007090063876,0.1321016659547202,41.00487804878049,-2114,1.187084044011906,No,False
198,ATGL,2018,1374,1008,366.0,26.64,80,125,61,259,36.0,162,6.0,0.0,279,257.0,759,1345,442,2803,897,102,180,1624,2803,Energy,11.790393013100436,26.637554585152838,15.94488188976378,305.0,12.918254976704786,5.779521940777738,1.3238188976377954,3.568,1165,0.49018908312522297,No,False
199,ATGL,2019,1719,1264,455.0,26.47,59,90,67,357,36.0,229,2.0,12.0,280,110.0,992,394,552,2048,980,190,176,701,2048,Energy,13.321698662012798,26.46887725421757,20.780399274047188,388.0,25.935828877005346,11.181640625,0.35753176043557167,5.711111111111111,218,0.83935546875,No,False
200,ATGL,2020,1875,1280,595.0,31.73,44,41,51,547,20.0,436,4.0,6.0,281,110.0,1361,428,577,2476,1198,342,282,655,2476,Energy,23.253333333333334,31.733333333333334,29.63970088375255,544.0,28.64665613480779,17.60904684975767,0.2909585316111489,15.585365853658537,146,0.7572697899838449,No,False
201,ATGL,2021,1696,991,704.0,41.51,30,40,63,631,25.0,463,4.0,6.0,282,110.0,1824,529,741,3204,1379,696,417,711,3204,Energy,27.299528301886795,41.509433962264154,23.94002068252327,641.0,26.02517255379618,14.450686641697876,0.27352637021716647,18.35,112,0.529338327091136,No,False
202,ATGL,2022,3038,2265,773.0,25.44,46,53,83,684,26.0,509,5.0,5.0,283,110.0,2306,1035,964,4415,1733,1171,634,878,4415,Energy,16.754443712969056,25.44437129690586,21.06788079470199,690.0,19.994204578383076,11.528878822197056,0.4283940397350993,15.452830188679245,401,0.6881087202718007,No,False
203,ATGL,2023,4378,3508,870.0,19.87,54,78,113,733,25.0,546,5.0,5.0,284,110.0,2831,1422,1282,5645,2335,1619,682,1010,5645,Energy,12.47144814984011,19.872087711283694,18.56511390683441,757.0,17.350446940178777,9.67227635075288,0.48350901054063244,11.846153846153847,740,0.7755535872453498,No,False
204,ATGL,2024,4475,3371,1104.0,24.67,62,111,158,896,26.0,668,6.0,4.0,285,110.0,3470,1557,1454,6592,3174,1502,706,1209,6592,Energy,14.927374301675977,24.670391061452516,18.65921787709497,946.0,18.41541755888651,10.133495145631068,0.43491620111731844,10.504504504504505,851,0.6788531553398058,No,False
206,BAJAJ-AUTO,2013,20025,16370,3656.0,18.26,790,1,168,4277,29.0,3133,108.0,42.0,299,289.0,7776,116,4461,12642,2355,294,6059,3934,12642,Consumer Discretionary,15.645443196004994,18.257178526841447,38.84686918784873,3488.0,42.63537464857597,24.782471127986078,0.014383137011779294,4446.0,-5943,1.5840056953013764,No,False
207,BAJAJ-AUTO,2014,20137,15974,4163.0,20.67,674,1,181,4655,31.0,3380,117.0,43.0,300,289.0,9878,59,5081,15308,2660,144,8448,4056,15308,Consumer Discretionary,16.785022595222724,20.673387297015445,33.24481164551982,3982.0,38.93995697242323,22.07995819179514,0.0058030884233303826,4837.0,-8389,1.3154559707342566,No,False
208,BAJAJ-AUTO,2015,21595,17467,4128.0,19.12,228,6,267,4083,31.0,3026,105.0,48.0,301,289.0,10806,112,4758,15966,2448,255,8985,4277,15966,Consumer Discretionary,14.012502894188469,19.115536003704563,27.273546642631818,3861.0,34.45168198447399,18.95277464612301,0.010094637223974764,726.0,-8873,1.3525616935988976,No,False
209,BAJAJ-AUTO,2016,22574,17781,4793.0,21.23,1194,1,307,5679,28.0,4061,140.0,39.0,302,289.0,13731,118,3102,17240,2026,52,11067,4095,17240,Consumer Discretionary,17.989722689820148,21.23239124656685,28.96576319543509,4486.0,31.73008912151648,23.55568445475638,0.008416547788873038,5987.0,-10949,1.3093967517401393,No,False
210,BAJAJ-AUTO,2017,21755,17326,4429.0,20.36,1468,1,307,5588,27.0,4079,141.0,39.0,303,289.0,17567,120,3661,21638,2002,42,15477,4117,21638,Consumer Discretionary,18.7497127097219,20.358538267065043,22.843862007168457,4122.0,22.9305740987984,18.8510952953138,0.006720430107526882,5897.0,-15357,1.0054071540807838,No,False
211,BAJAJ-AUTO,2018,25210,20364,4846.0,19.22,1404,1,315,5933,29.0,4219,146.0,41.0,304,289.0,20136,121,4595,25141,1878,56,18895,4312,25141,Consumer Discretionary,16.735422451408173,19.22253074176914,20.656058751529986,4531.0,22.052954346344787,16.781353168131737,0.005924112607099143,6250.0,-18774,1.0027445209021122,No,False
212,BAJAJ-AUTO,2019,30358,25160,5198.0,17.12,2028,4,266,6956,29.0,4928,170.0,35.0,305,289.0,22944,125,5476,28834,1764,48,20603,6420,28834,Consumer Discretionary,16.2329534224916,17.12234007510376,21.211208195239532,4932.0,21.114821474441307,17.09093431365749,0.005380278052769767,1806.5,-20478,1.0528542692654506,No,False
213,BAJAJ-AUTO,2020,29919,24809,5109.0,17.08,1832,3,246,6692,22.0,5212,180.0,67.0,306,289.0,21373,126,4722,26510,1699,60,19914,4837,26510,Consumer Discretionary,17.42036832781844,17.076105484808984,24.06056689133044,4863.0,22.319625481916653,19.660505469634103,0.005816637429600221,2313.6666666666665,-19788,1.1285929837797057,No,False
214,BAJAJ-AUTO,2021,27741,22803,4938.0,17.8,1570,7,259,6241,22.0,4857,168.0,83.0,307,289.0,26984,121,6207,33602,1668,16,24687,7232,33602,Consumer Discretionary,17.508381096571863,17.800367686817346,17.808821911780882,4679.0,17.080382565525298,14.454496756145469,0.0044366223004436624,929.7142857142857,-24566,0.8255758585798464,No,False
215,BAJAJ-AUTO,2022,33145,27886,5259.0,15.87,2671,9,270,7652,19.0,6166,213.0,66.0,308,289.0,29570,123,5129,35111,1836,77,26634,6564,35111,Consumer Discretionary,18.60310755770101,15.866646553024587,20.650390167118793,4989.0,16.639983990394235,17.561447979265758,0.004119360996684417,881.1111111111111,-26511,0.9440061519182023,No,False
216,BAJAJ-AUTO,2023,36455,29991,6465.0,17.73,1703,40,286,7842,23.0,6060,214.0,65.0,309,283.0,29079,124,5651,35136,2842,85,26183,6026,35136,Consumer Discretionary,16.62323412426279,17.734192840488273,20.638921054424088,6179.0,20.955707793529132,17.247267759562842,0.004223145562291397,204.2,-26059,1.037539845173042,No,False
217,BAJAJ-AUTO,2024,44870,36106,8765.0,19.53,1700,60,365,10040,23.0,7708,276.0,29.0,310,279.0,28683,1912,8470,39344,3217,35,28087,8005,39344,Consumer Discretionary,17.178515712057056,19.534209939826162,26.61418410330778,8400.0,27.207358942799765,19.59129727531517,0.06601754022512257,174.41666666666666,-26175,1.1404534363562424,No,False
219,AXISBANK,2013,27183,17516,8313.0,30.58,5,6551,352,7553,31.0,5179,22.0,16.0,287,468.0,32690,296254,11145,340558,2245,142,113378,224792,340558,Financials,19.05234889452967,30.58161350844278,15.6191567645817,7961.0,2.4167304166211308,1.52073949224508,8.93461608058387,1.2697298122424057,182876,0.07981900293048468,No,False
220,AXISBANK,2014,30641,18690,9644.0,31.47,8,7405,364,9349,33.0,6218,26.0,15.0,288,470.0,37926,333280,14674,386350,2346,102,113093,270810,386350,Financials,20.293071374955126,31.474168597630626,16.194395249505156,9280.0,2.4967982866797964,1.6094215089944353,8.680070840712574,1.3034436191762322,220187,0.0793089167852983,No,False
221,AXISBANK,2015,35479,21254,11127.0,31.36,9,8365,406,11057,33.0,7358,31.0,15.0,289,474.0,44475,406638,15656,467243,2447,105,118527,346164,467243,Financials,20.739028721215366,31.36221426759492,16.369663396293575,10721.0,2.374071884265933,1.5747694454491559,9.046652873256358,1.331261207411835,288111,0.07593265174652161,No,False
222,AXISBANK,2016,40988,24155,13367.0,32.61,8,9371,444,12394,34.0,8224,35.0,14.0,290,477.0,53082,472150,20678,546387,3358,216,131399,411414,546387,Financials,20.064409095344978,32.611983995315704,15.355029033402415,12923.0,2.4582040634647684,1.5051602618656739,8.815511865419444,1.4272756376053783,340751,0.07501642608627218,No,False
223,AXISBANK,2017,44542,26449,23808.0,53.45,-13,11691,509,5468,33.0,3679,15.0,33.0,291,479.0,55901,527437,27644,611462,3518,292,129018,478633,611462,Financials,8.259620133806294,53.450675766692115,6.525363604114934,23299.0,3.990805337974057,0.6016727122862908,9.355037247250799,2.0353263193909847,398419,0.07284508276883928,No,False
224,AXISBANK,2018,45780,27163,28895.0,63.12,-22,10967,568,122,-99.0,276,1.0,0.0,292,513.0,63694,611425,28071,703703,3697,352,153037,546618,703703,Financials,0.6028833551769331,63.11708169506335,0.42985967262136526,28327.0,4.192667013995785,0.0392210918526708,9.522715591757908,2.632716330810614,458388,0.06505585452953874,No,False
225,AXISBANK,2019,54986,33278,27155.0,49.39,-10,13130,710,6974,33.0,4677,18.0,6.0,293,514.0,67288,711996,34248,814046,3842,288,174056,635860,814046,Financials,8.505801476739535,49.385298075873855,6.898026606884752,26445.0,3.391262865511325,0.574537556845682,10.501106162060116,2.0674028941355673,537940,0.06754655142338394,No,False
226,AXISBANK,2020,62635,37429,35066.0,55.98,-16,15537,773,4904,67.0,1627,6.0,0.0,294,564.0,85776,797337,44194,927872,3912,483,155282,768196,927872,Financials,2.5975892073122058,55.984673106090845,1.8844104702339586,34293.0,3.8807165966750294,0.17534746171885776,9.234850590687978,2.2559052584153956,642055,0.06750392295489033,No,False
227,AXISBANK,2021,63346,34107,31749.0,50.12,-4,12264,948,8806,25.0,6588,22.0,0.0,295,613.0,102981,850551,46859,1001005,4501,118,225336,771050,1001005,Financials,10.400025258106274,50.119976004799035,6.359441666505782,30801.0,3.2281257041644613,0.6581385707364099,8.210427244821128,2.588470319634703,625215,0.06328240118680725,No,False
228,AXISBANK,2022,67377,34245,29962.0,44.47,5,15221,1008,17383,25.0,13025,42.0,2.0,296,614.0,117647,1020943,56576,1195779,4753,215,274608,916203,1195779,Financials,19.33152262641554,44.4691808777476,11.01377461716035,28954.0,2.5415992219128443,1.0892480968473273,8.632964375406939,1.968793114775639,746335,0.056345695985629454,No,False
229,AXISBANK,2023,85164,42218,29089.0,34.16,16,16143,13094,16906,43.0,9580,31.0,3.0,297,615.0,129166,1152038,62598,1344418,5000,142,288095,1051181,1344418,Financials,11.248884505189986,34.15645108261707,7.381666037401469,15995.0,1.2478360829415074,0.712575999428749,8.876784737365254,1.8029486464721551,863943,0.06334636995339248,No,False
230,AXISBANK,2024,109369,59474,37943.0,34.69,11,22442,1334,33060,25.0,24861,81.0,1.0,298,617.0,156406,1295302,65913,1518239,5860,267,332354,1179758,1518239,Financials,22.73130411725443,34.69264599658038,15.832712405189048,36609.0,2.5207167817120824,1.6374892227113123,8.249122739980766,1.691203992514036,962948,0.0720367478374617,No,False
232,BAJAJFINSV,2013,8055,4124,3931.0,48.8,2,1204,22,2708,18.0,2214,10.0,2.0,312,80.0,7722,12991,44578,65370,1208,2,43251,20910,65370,Financials,27.48603351955307,48.80198634388579,28.377339143809277,3909.0,18.799596017890636,3.386874713171179,1.6650858754165598,3.2666112956810633,-30260,0.12322166131252868,No,False
233,BAJAJFINSV,2014,6023,1531,4491.0,74.56,3,1562,31,2902,24.0,2191,10.0,2.0,313,80.0,9232,19507,45565,74383,1262,1,45314,27805,74383,Financials,36.37722065415906,74.5641706790636,23.528780068728523,4460.0,15.475901315104618,2.9455655190029977,2.0948238831615122,2.87708066581306,-25807,0.08097280292539961,No,False
234,BAJAJFINSV,2015,11335,5823,5511.0,48.62,8,2230,38,3251,26.0,2409,11.0,2.0,314,80.0,11009,26312,50827,88228,1261,3,51367,35598,88228,Financials,21.25275694750772,48.619320688134096,21.724231220128054,5473.0,14.633298574904414,2.730425715192456,2.372801875732708,2.4748878923766817,-25055,0.12847395384685134,No,False
235,BAJAJFINSV,2016,20533,13795,6739.0,32.82,0,2877,58,3804,27.0,2775,12.0,1.0,315,80.0,13519,36062,54290,103951,1274,11,53698,48969,103951,Financials,13.514829786197827,32.82033799249987,20.405912199426428,6681.0,13.45321278266648,2.6695269886773576,2.651812633281859,2.3423705248522766,-17636,0.19752575732797184,No,False
236,BAJAJFINSV,2017,24507,15794,8713.0,35.55,0,3716,73,4925,30.0,3450,14.0,1.0,316,80.0,16071,48282,64181,128614,1645,4,62658,64306,128614,Financials,14.077610478638755,35.553107275472314,21.360906445421335,8640.0,13.409277854515544,2.6824451459405663,2.989412420283574,2.344725511302476,-14376,0.19054690780163902,No,False
237,BAJAJFINSV,2018,32862,22074,10788.0,32.83,1,4531,160,6099,32.0,4176,17.0,1.0,317,80.0,20403,65695,75337,161514,1792,28,69428,90266,161514,Financials,12.707686689793682,32.82819061530034,20.387638529512277,10628.0,12.332613892176658,2.585534380920539,3.2072938534394377,2.3811520635621277,-3733,0.20346223856755452,No,False
238,BAJAJFINSV,2019,42605,27569,15037.0,35.29,2,6657,226,8155,34.0,5374,20.0,1.0,318,80.0,23660,99754,84934,208428,2097,66,81679,124587,208428,Financials,12.61354301138364,35.29397957986152,22.636899747262003,14811.0,11.993295220820444,2.5783483984877273,4.201937657961246,2.259125732311852,18075,0.20441111558907632,No,False
239,BAJAJFINSV,2020,54351,36094,18258.0,33.59,0,9500,457,8302,28.0,5994,21.0,2.0,319,80.0,31222,127212,92791,251304,3216,45,91821,156223,251304,Financials,11.028315946348734,33.59275818292212,19.148936170212767,17801.0,11.229922909017501,2.385159010600707,4.0640214682767875,1.9218947368421053,35391,0.21627590488014517,No,False
240,BAJAJFINSV,2021,60592,40950,19641.0,32.42,-7,9274,498,9862,25.0,7367,28.0,1.0,320,80.0,35750,128461,115554,279845,3182,129,113654,162879,279845,Financials,12.158370742012146,32.415170319514125,20.56098241696902,19143.0,11.651885982798813,2.63252872125641,3.585291655037678,2.1171015742937245,14807,0.21651985920777572,No,False
